2021-07-13 10:06:41 startup archives unpack
2021-07-13 10:06:41 upgrade libpcre2-8-0:amd64 10.34-7 10.34-7
2021-07-13 10:06:41 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:41 status half-configured libpcre2-8-0:amd64 10.34-7
2021-07-13 10:06:41 status unpacked libpcre2-8-0:amd64 10.34-7
2021-07-13 10:06:41 status half-installed libpcre2-8-0:amd64 10.34-7
2021-07-13 10:06:41 status unpacked libpcre2-8-0:amd64 10.34-7
2021-07-13 10:06:41 startup packages configure
2021-07-13 10:06:41 configure libpcre2-8-0:amd64 10.34-7 <none>
2021-07-13 10:06:41 status unpacked libpcre2-8-0:amd64 10.34-7
2021-07-13 10:06:41 status half-configured libpcre2-8-0:amd64 10.34-7
2021-07-13 10:06:41 status installed libpcre2-8-0:amd64 10.34-7
2021-07-13 10:06:41 startup packages configure
2021-07-13 10:06:41 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:06:41 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:41 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:43 startup archives unpack
2021-07-13 10:06:43 upgrade libpcre3:amd64 2:8.39-12build1 2:8.39-12build1
2021-07-13 10:06:43 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:43 status half-configured libpcre3:amd64 2:8.39-12build1
2021-07-13 10:06:43 status unpacked libpcre3:amd64 2:8.39-12build1
2021-07-13 10:06:43 status half-installed libpcre3:amd64 2:8.39-12build1
2021-07-13 10:06:43 status unpacked libpcre3:amd64 2:8.39-12build1
2021-07-13 10:06:43 startup packages configure
2021-07-13 10:06:43 configure libpcre3:amd64 2:8.39-12build1 <none>
2021-07-13 10:06:43 status unpacked libpcre3:amd64 2:8.39-12build1
2021-07-13 10:06:43 status half-configured libpcre3:amd64 2:8.39-12build1
2021-07-13 10:06:43 status installed libpcre3:amd64 2:8.39-12build1
2021-07-13 10:06:43 startup packages configure
2021-07-13 10:06:43 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:06:43 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:43 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:44 startup archives unpack
2021-07-13 10:06:44 upgrade libprocps8:amd64 2:3.3.16-1ubuntu2 2:3.3.16-1ubuntu2
2021-07-13 10:06:44 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:44 status half-configured libprocps8:amd64 2:3.3.16-1ubuntu2
2021-07-13 10:06:45 status unpacked libprocps8:amd64 2:3.3.16-1ubuntu2
2021-07-13 10:06:45 status half-installed libprocps8:amd64 2:3.3.16-1ubuntu2
2021-07-13 10:06:45 status unpacked libprocps8:amd64 2:3.3.16-1ubuntu2
2021-07-13 10:06:45 startup packages configure
2021-07-13 10:06:45 configure libprocps8:amd64 2:3.3.16-1ubuntu2 <none>
2021-07-13 10:06:45 status unpacked libprocps8:amd64 2:3.3.16-1ubuntu2
2021-07-13 10:06:45 status half-configured libprocps8:amd64 2:3.3.16-1ubuntu2
2021-07-13 10:06:45 status installed libprocps8:amd64 2:3.3.16-1ubuntu2
2021-07-13 10:06:45 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:06:45 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:45 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:46 startup archives unpack
2021-07-13 10:06:46 upgrade libseccomp2:amd64 2.4.3-1ubuntu1 2.4.3-1ubuntu1
2021-07-13 10:06:46 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:46 status half-configured libseccomp2:amd64 2.4.3-1ubuntu1
2021-07-13 10:06:46 status unpacked libseccomp2:amd64 2.4.3-1ubuntu1
2021-07-13 10:06:46 status half-installed libseccomp2:amd64 2.4.3-1ubuntu1
2021-07-13 10:06:46 status unpacked libseccomp2:amd64 2.4.3-1ubuntu1
2021-07-13 10:06:46 startup packages configure
2021-07-13 10:06:46 configure libseccomp2:amd64 2.4.3-1ubuntu1 <none>
2021-07-13 10:06:46 status unpacked libseccomp2:amd64 2.4.3-1ubuntu1
2021-07-13 10:06:46 status half-configured libseccomp2:amd64 2.4.3-1ubuntu1
2021-07-13 10:06:46 status installed libseccomp2:amd64 2.4.3-1ubuntu1
2021-07-13 10:06:46 startup packages configure
2021-07-13 10:06:46 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:06:46 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:46 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:48 startup archives unpack
2021-07-13 10:06:48 upgrade libselinux1:amd64 3.0-1build2 3.0-1build2
2021-07-13 10:06:48 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:48 status half-configured libselinux1:amd64 3.0-1build2
2021-07-13 10:06:48 status unpacked libselinux1:amd64 3.0-1build2
2021-07-13 10:06:48 status half-installed libselinux1:amd64 3.0-1build2
2021-07-13 10:06:48 status unpacked libselinux1:amd64 3.0-1build2
2021-07-13 10:06:48 startup packages configure
2021-07-13 10:06:48 configure libselinux1:amd64 3.0-1build2 <none>
2021-07-13 10:06:48 status unpacked libselinux1:amd64 3.0-1build2
2021-07-13 10:06:48 status half-configured libselinux1:amd64 3.0-1build2
2021-07-13 10:06:48 status installed libselinux1:amd64 3.0-1build2
2021-07-13 10:06:48 startup packages configure
2021-07-13 10:06:48 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:06:48 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:48 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:50 startup archives unpack
2021-07-13 10:06:50 upgrade libsemanage-common:all 3.0-1build2 3.0-1build2
2021-07-13 10:06:50 status half-configured libsemanage-common:all 3.0-1build2
2021-07-13 10:06:50 status unpacked libsemanage-common:all 3.0-1build2
2021-07-13 10:06:50 status half-installed libsemanage-common:all 3.0-1build2
2021-07-13 10:06:50 status unpacked libsemanage-common:all 3.0-1build2
2021-07-13 10:06:50 startup packages configure
2021-07-13 10:06:50 configure libsemanage-common:all 3.0-1build2 <none>
2021-07-13 10:06:50 status unpacked libsemanage-common:all 3.0-1build2
2021-07-13 10:06:50 status half-configured libsemanage-common:all 3.0-1build2
2021-07-13 10:06:50 status installed libsemanage-common:all 3.0-1build2
2021-07-13 10:06:50 startup packages configure
2021-07-13 10:06:51 startup archives unpack
2021-07-13 10:06:51 upgrade libsemanage1:amd64 3.0-1build2 3.0-1build2
2021-07-13 10:06:51 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:51 status half-configured libsemanage1:amd64 3.0-1build2
2021-07-13 10:06:51 status unpacked libsemanage1:amd64 3.0-1build2
2021-07-13 10:06:51 status half-installed libsemanage1:amd64 3.0-1build2
2021-07-13 10:06:51 status unpacked libsemanage1:amd64 3.0-1build2
2021-07-13 10:06:52 startup packages configure
2021-07-13 10:06:52 configure libsemanage1:amd64 3.0-1build2 <none>
2021-07-13 10:06:52 status unpacked libsemanage1:amd64 3.0-1build2
2021-07-13 10:06:52 status half-configured libsemanage1:amd64 3.0-1build2
2021-07-13 10:06:52 status installed libsemanage1:amd64 3.0-1build2
2021-07-13 10:06:52 startup packages configure
2021-07-13 10:06:52 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:06:52 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:52 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:53 startup archives unpack
2021-07-13 10:06:53 upgrade libsepol1:amd64 3.0-1 3.0-1
2021-07-13 10:06:53 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:53 status half-configured libsepol1:amd64 3.0-1
2021-07-13 10:06:53 status unpacked libsepol1:amd64 3.0-1
2021-07-13 10:06:53 status half-installed libsepol1:amd64 3.0-1
2021-07-13 10:06:53 status unpacked libsepol1:amd64 3.0-1
2021-07-13 10:06:53 startup packages configure
2021-07-13 10:06:53 configure libsepol1:amd64 3.0-1 <none>
2021-07-13 10:06:53 status unpacked libsepol1:amd64 3.0-1
2021-07-13 10:06:53 status half-configured libsepol1:amd64 3.0-1
2021-07-13 10:06:53 status installed libsepol1:amd64 3.0-1
2021-07-13 10:06:54 startup packages configure
2021-07-13 10:06:54 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:06:54 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:54 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:55 startup archives unpack
2021-07-13 10:06:55 upgrade libsmartcols1:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9
2021-07-13 10:06:55 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:55 status half-configured libsmartcols1:amd64 2.34-0.1ubuntu9
2021-07-13 10:06:55 status unpacked libsmartcols1:amd64 2.34-0.1ubuntu9
2021-07-13 10:06:55 status half-installed libsmartcols1:amd64 2.34-0.1ubuntu9
2021-07-13 10:06:55 status unpacked libsmartcols1:amd64 2.34-0.1ubuntu9
2021-07-13 10:06:55 startup packages configure
2021-07-13 10:06:55 configure libsmartcols1:amd64 2.34-0.1ubuntu9 <none>
2021-07-13 10:06:55 status unpacked libsmartcols1:amd64 2.34-0.1ubuntu9
2021-07-13 10:06:55 status half-configured libsmartcols1:amd64 2.34-0.1ubuntu9
2021-07-13 10:06:55 status installed libsmartcols1:amd64 2.34-0.1ubuntu9
2021-07-13 10:06:55 startup packages configure
2021-07-13 10:06:55 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:06:55 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:55 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:57 startup archives unpack
2021-07-13 10:06:57 upgrade libss2:amd64 1.45.5-2ubuntu1 1.45.5-2ubuntu1
2021-07-13 10:06:57 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:57 status half-configured libss2:amd64 1.45.5-2ubuntu1
2021-07-13 10:06:57 status unpacked libss2:amd64 1.45.5-2ubuntu1
2021-07-13 10:06:57 status half-installed libss2:amd64 1.45.5-2ubuntu1
2021-07-13 10:06:57 status unpacked libss2:amd64 1.45.5-2ubuntu1
2021-07-13 10:06:57 startup packages configure
2021-07-13 10:06:57 configure libss2:amd64 1.45.5-2ubuntu1 <none>
2021-07-13 10:06:57 status unpacked libss2:amd64 1.45.5-2ubuntu1
2021-07-13 10:06:57 status half-configured libss2:amd64 1.45.5-2ubuntu1
2021-07-13 10:06:57 status installed libss2:amd64 1.45.5-2ubuntu1
2021-07-13 10:06:57 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:06:57 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:57 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:58 startup archives unpack
2021-07-13 10:06:58 upgrade libstdc++6:amd64 10-20200411-0ubuntu1 10-20200411-0ubuntu1
2021-07-13 10:06:58 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:58 status half-configured libstdc++6:amd64 10-20200411-0ubuntu1
2021-07-13 10:06:59 status unpacked libstdc++6:amd64 10-20200411-0ubuntu1
2021-07-13 10:06:59 status half-installed libstdc++6:amd64 10-20200411-0ubuntu1
2021-07-13 10:06:59 status unpacked libstdc++6:amd64 10-20200411-0ubuntu1
2021-07-13 10:06:59 startup packages configure
2021-07-13 10:06:59 configure libstdc++6:amd64 10-20200411-0ubuntu1 <none>
2021-07-13 10:06:59 status unpacked libstdc++6:amd64 10-20200411-0ubuntu1
2021-07-13 10:06:59 status half-configured libstdc++6:amd64 10-20200411-0ubuntu1
2021-07-13 10:06:59 status installed libstdc++6:amd64 10-20200411-0ubuntu1
2021-07-13 10:06:59 startup packages configure
2021-07-13 10:06:59 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:06:59 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:06:59 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:07:00 startup archives unpack
2021-07-13 10:07:00 upgrade libsystemd0:amd64 245.4-4ubuntu3 245.4-4ubuntu3
2021-07-13 10:07:00 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:07:00 status half-configured libsystemd0:amd64 245.4-4ubuntu3
2021-07-13 10:07:00 status unpacked libsystemd0:amd64 245.4-4ubuntu3
2021-07-13 10:07:00 status half-installed libsystemd0:amd64 245.4-4ubuntu3
2021-07-13 10:07:00 status unpacked libsystemd0:amd64 245.4-4ubuntu3
2021-07-13 10:07:01 startup packages configure
2021-07-13 10:07:01 configure libsystemd0:amd64 245.4-4ubuntu3 <none>
2021-07-13 10:07:01 status unpacked libsystemd0:amd64 245.4-4ubuntu3
2021-07-13 10:07:01 status half-configured libsystemd0:amd64 245.4-4ubuntu3
2021-07-13 10:07:01 status installed libsystemd0:amd64 245.4-4ubuntu3
2021-07-13 10:07:01 startup packages configure
2021-07-13 10:07:01 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:07:01 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:07:01 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:07:02 startup archives unpack
2021-07-13 10:07:02 upgrade libtasn1-6:amd64 4.16.0-2 4.16.0-2
2021-07-13 10:07:02 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:07:02 status half-configured libtasn1-6:amd64 4.16.0-2
2021-07-13 10:07:02 status unpacked libtasn1-6:amd64 4.16.0-2
2021-07-13 10:07:02 status half-installed libtasn1-6:amd64 4.16.0-2
2021-07-13 10:07:02 status unpacked libtasn1-6:amd64 4.16.0-2
2021-07-13 10:07:02 startup packages configure
2021-07-13 10:07:02 configure libtasn1-6:amd64 4.16.0-2 <none>
2021-07-13 10:07:02 status unpacked libtasn1-6:amd64 4.16.0-2
2021-07-13 10:07:02 status half-configured libtasn1-6:amd64 4.16.0-2
2021-07-13 10:07:02 status installed libtasn1-6:amd64 4.16.0-2
2021-07-13 10:07:02 startup packages configure
2021-07-13 10:07:02 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:07:02 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:07:02 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:07:04 startup archives unpack
2021-07-13 10:07:04 upgrade libtinfo6:amd64 6.2-0ubuntu2 6.2-0ubuntu2
2021-07-13 10:07:04 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:07:04 status half-configured libtinfo6:amd64 6.2-0ubuntu2
2021-07-13 10:07:04 status unpacked libtinfo6:amd64 6.2-0ubuntu2
2021-07-13 10:07:04 status half-installed libtinfo6:amd64 6.2-0ubuntu2
2021-07-13 10:07:04 status unpacked libtinfo6:amd64 6.2-0ubuntu2
2021-07-13 10:07:04 startup packages configure
2021-07-13 10:07:04 configure libtinfo6:amd64 6.2-0ubuntu2 <none>
2021-07-13 10:07:04 status unpacked libtinfo6:amd64 6.2-0ubuntu2
2021-07-13 10:07:04 status half-configured libtinfo6:amd64 6.2-0ubuntu2
2021-07-13 10:07:04 status installed libtinfo6:amd64 6.2-0ubuntu2
2021-07-13 10:07:04 startup packages configure
2021-07-13 10:07:04 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:07:04 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:07:04 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:07:06 startup archives unpack
2021-07-13 10:07:06 upgrade libudev1:amd64 245.4-4ubuntu3 245.4-4ubuntu3
2021-07-13 10:07:06 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:07:06 status half-configured libudev1:amd64 245.4-4ubuntu3
2021-07-13 10:07:06 status unpacked libudev1:amd64 245.4-4ubuntu3
2021-07-13 10:07:06 status half-installed libudev1:amd64 245.4-4ubuntu3
2021-07-13 10:07:06 status unpacked libudev1:amd64 245.4-4ubuntu3
2021-07-13 10:07:06 startup packages configure
2021-07-13 10:07:06 configure libudev1:amd64 245.4-4ubuntu3 <none>
2021-07-13 10:07:06 status unpacked libudev1:amd64 245.4-4ubuntu3
2021-07-13 10:07:06 status half-configured libudev1:amd64 245.4-4ubuntu3
2021-07-13 10:07:06 status installed libudev1:amd64 245.4-4ubuntu3
2021-07-13 10:07:06 startup packages configure
2021-07-13 10:07:06 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:07:06 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:07:06 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:07:08 startup archives unpack
2021-07-13 10:07:08 upgrade libunistring2:amd64 0.9.10-2 0.9.10-2
2021-07-13 10:07:08 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:07:08 status half-configured libunistring2:amd64 0.9.10-2
2021-07-13 10:07:08 status unpacked libunistring2:amd64 0.9.10-2
2021-07-13 10:07:08 status half-installed libunistring2:amd64 0.9.10-2
2021-07-13 10:07:08 status unpacked libunistring2:amd64 0.9.10-2
2021-07-13 10:07:08 startup packages configure
2021-07-13 10:07:08 configure libunistring2:amd64 0.9.10-2 <none>
2021-07-13 10:07:08 status unpacked libunistring2:amd64 0.9.10-2
2021-07-13 10:07:08 status half-configured libunistring2:amd64 0.9.10-2
2021-07-13 10:07:08 status installed libunistring2:amd64 0.9.10-2
2021-07-13 10:07:08 startup packages configure
2021-07-13 10:07:08 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:07:08 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:07:08 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:07:09 startup archives unpack
2021-07-13 10:07:09 upgrade libuuid1:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9
2021-07-13 10:07:09 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:07:09 status half-configured libuuid1:amd64 2.34-0.1ubuntu9
2021-07-13 10:07:09 status unpacked libuuid1:amd64 2.34-0.1ubuntu9
2021-07-13 10:07:09 status half-installed libuuid1:amd64 2.34-0.1ubuntu9
2021-07-13 10:07:09 status unpacked libuuid1:amd64 2.34-0.1ubuntu9
2021-07-13 10:07:09 startup packages configure
2021-07-13 10:07:09 configure libuuid1:amd64 2.34-0.1ubuntu9 <none>
2021-07-13 10:07:09 status unpacked libuuid1:amd64 2.34-0.1ubuntu9
2021-07-13 10:07:09 status half-configured libuuid1:amd64 2.34-0.1ubuntu9
2021-07-13 10:07:09 status installed libuuid1:amd64 2.34-0.1ubuntu9
2021-07-13 10:07:10 startup packages configure
2021-07-13 10:07:10 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:07:10 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:07:10 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:07:11 startup archives unpack
2021-07-13 10:07:11 upgrade libzstd1:amd64 1.4.4+dfsg-3 1.4.4+dfsg-3
2021-07-13 10:07:11 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:07:11 status half-configured libzstd1:amd64 1.4.4+dfsg-3
2021-07-13 10:07:11 status unpacked libzstd1:amd64 1.4.4+dfsg-3
2021-07-13 10:07:11 status half-installed libzstd1:amd64 1.4.4+dfsg-3
2021-07-13 10:07:11 status unpacked libzstd1:amd64 1.4.4+dfsg-3
2021-07-13 10:07:11 startup packages configure
2021-07-13 10:07:11 configure libzstd1:amd64 1.4.4+dfsg-3 <none>
2021-07-13 10:07:11 status unpacked libzstd1:amd64 1.4.4+dfsg-3
2021-07-13 10:07:11 status half-configured libzstd1:amd64 1.4.4+dfsg-3
2021-07-13 10:07:11 status installed libzstd1:amd64 1.4.4+dfsg-3
2021-07-13 10:07:11 startup packages configure
2021-07-13 10:07:11 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:07:11 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:07:11 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:07:13 startup archives unpack
2021-07-13 10:07:13 upgrade login:amd64 1:4.8.1-1ubuntu5 1:4.8.1-1ubuntu5
2021-07-13 10:07:13 status half-configured login:amd64 1:4.8.1-1ubuntu5
2021-07-13 10:07:13 status unpacked login:amd64 1:4.8.1-1ubuntu5
2021-07-13 10:07:13 status half-installed login:amd64 1:4.8.1-1ubuntu5
2021-07-13 10:07:13 status unpacked login:amd64 1:4.8.1-1ubuntu5
2021-07-13 10:07:13 startup packages configure
2021-07-13 10:07:13 configure login:amd64 1:4.8.1-1ubuntu5 <none>
2021-07-13 10:07:13 status unpacked login:amd64 1:4.8.1-1ubuntu5
2021-07-13 10:07:13 status half-configured login:amd64 1:4.8.1-1ubuntu5
2021-07-13 10:07:13 status installed login:amd64 1:4.8.1-1ubuntu5
2021-07-13 10:07:13 startup packages configure
2021-07-13 10:07:15 startup archives unpack
2021-07-13 10:07:15 upgrade logsave:amd64 1.45.5-2ubuntu1 1.45.5-2ubuntu1
2021-07-13 10:07:15 status half-configured logsave:amd64 1.45.5-2ubuntu1
2021-07-13 10:07:15 status unpacked logsave:amd64 1.45.5-2ubuntu1
2021-07-13 10:07:15 status half-installed logsave:amd64 1.45.5-2ubuntu1
2021-07-13 10:07:15 status unpacked logsave:amd64 1.45.5-2ubuntu1
2021-07-13 10:07:15 startup packages configure
2021-07-13 10:07:15 configure logsave:amd64 1.45.5-2ubuntu1 <none>
2021-07-13 10:07:15 status unpacked logsave:amd64 1.45.5-2ubuntu1
2021-07-13 10:07:15 status half-configured logsave:amd64 1.45.5-2ubuntu1
2021-07-13 10:07:15 status installed logsave:amd64 1.45.5-2ubuntu1
2021-07-13 10:07:16 startup archives unpack
2021-07-13 10:07:16 upgrade lsb-base:all 11.1.0ubuntu2 11.1.0ubuntu2
2021-07-13 10:07:16 status half-configured lsb-base:all 11.1.0ubuntu2
2021-07-13 10:07:16 status unpacked lsb-base:all 11.1.0ubuntu2
2021-07-13 10:07:16 status half-installed lsb-base:all 11.1.0ubuntu2
2021-07-13 10:07:16 status unpacked lsb-base:all 11.1.0ubuntu2
2021-07-13 10:07:16 startup packages configure
2021-07-13 10:07:16 configure lsb-base:all 11.1.0ubuntu2 <none>
2021-07-13 10:07:16 status unpacked lsb-base:all 11.1.0ubuntu2
2021-07-13 10:07:16 status half-configured lsb-base:all 11.1.0ubuntu2
2021-07-13 10:07:16 status installed lsb-base:all 11.1.0ubuntu2
2021-07-13 10:07:17 startup packages configure
2021-07-13 10:07:18 startup archives unpack
2021-07-13 10:07:18 upgrade mawk:amd64 1.3.4.20200120-2 1.3.4.20200120-2
2021-07-13 10:07:18 status half-configured mawk:amd64 1.3.4.20200120-2
2021-07-13 10:07:18 status unpacked mawk:amd64 1.3.4.20200120-2
2021-07-13 10:07:18 status half-installed mawk:amd64 1.3.4.20200120-2
2021-07-13 10:07:18 status unpacked mawk:amd64 1.3.4.20200120-2
2021-07-13 10:07:18 startup packages configure
2021-07-13 10:07:18 configure mawk:amd64 1.3.4.20200120-2 <none>
2021-07-13 10:07:18 status unpacked mawk:amd64 1.3.4.20200120-2
2021-07-13 10:07:18 status half-configured mawk:amd64 1.3.4.20200120-2
2021-07-13 10:07:18 status installed mawk:amd64 1.3.4.20200120-2
2021-07-13 10:07:20 startup archives unpack
2021-07-13 10:07:20 upgrade mount:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9
2021-07-13 10:07:20 status half-configured mount:amd64 2.34-0.1ubuntu9
2021-07-13 10:07:20 status unpacked mount:amd64 2.34-0.1ubuntu9
2021-07-13 10:07:20 status half-installed mount:amd64 2.34-0.1ubuntu9
2021-07-13 10:07:20 status unpacked mount:amd64 2.34-0.1ubuntu9
2021-07-13 10:07:20 startup packages configure
2021-07-13 10:07:20 configure mount:amd64 2.34-0.1ubuntu9 <none>
2021-07-13 10:07:20 status unpacked mount:amd64 2.34-0.1ubuntu9
2021-07-13 10:07:20 status half-configured mount:amd64 2.34-0.1ubuntu9
2021-07-13 10:07:20 status installed mount:amd64 2.34-0.1ubuntu9
2021-07-13 10:07:21 startup archives unpack
2021-07-13 10:07:21 upgrade ncurses-base:all 6.2-0ubuntu2 6.2-0ubuntu2
2021-07-13 10:07:21 status half-configured ncurses-base:all 6.2-0ubuntu2
2021-07-13 10:07:21 status unpacked ncurses-base:all 6.2-0ubuntu2
2021-07-13 10:07:21 status half-installed ncurses-base:all 6.2-0ubuntu2
2021-07-13 10:07:21 status unpacked ncurses-base:all 6.2-0ubuntu2
2021-07-13 10:07:22 startup packages configure
2021-07-13 10:07:22 configure ncurses-base:all 6.2-0ubuntu2 <none>
2021-07-13 10:07:22 status unpacked ncurses-base:all 6.2-0ubuntu2
2021-07-13 10:07:22 status half-configured ncurses-base:all 6.2-0ubuntu2
2021-07-13 10:07:22 status installed ncurses-base:all 6.2-0ubuntu2
2021-07-13 10:07:22 startup packages configure
2021-07-13 10:07:23 startup archives unpack
2021-07-13 10:07:23 upgrade ncurses-bin:amd64 6.2-0ubuntu2 6.2-0ubuntu2
2021-07-13 10:07:23 status half-configured ncurses-bin:amd64 6.2-0ubuntu2
2021-07-13 10:07:23 status unpacked ncurses-bin:amd64 6.2-0ubuntu2
2021-07-13 10:07:23 status half-installed ncurses-bin:amd64 6.2-0ubuntu2
2021-07-13 10:07:23 status unpacked ncurses-bin:amd64 6.2-0ubuntu2
2021-07-13 10:07:23 startup packages configure
2021-07-13 10:07:23 configure ncurses-bin:amd64 6.2-0ubuntu2 <none>
2021-07-13 10:07:23 status unpacked ncurses-bin:amd64 6.2-0ubuntu2
2021-07-13 10:07:23 status half-configured ncurses-bin:amd64 6.2-0ubuntu2
2021-07-13 10:07:23 status installed ncurses-bin:amd64 6.2-0ubuntu2
2021-07-13 10:07:24 startup packages configure
2021-07-13 10:07:25 startup archives unpack
2021-07-13 10:07:25 upgrade passwd:amd64 1:4.8.1-1ubuntu5 1:4.8.1-1ubuntu5
2021-07-13 10:07:25 status half-configured passwd:amd64 1:4.8.1-1ubuntu5
2021-07-13 10:07:25 status unpacked passwd:amd64 1:4.8.1-1ubuntu5
2021-07-13 10:07:25 status half-installed passwd:amd64 1:4.8.1-1ubuntu5
2021-07-13 10:07:25 status unpacked passwd:amd64 1:4.8.1-1ubuntu5
2021-07-13 10:07:25 startup packages configure
2021-07-13 10:07:25 configure passwd:amd64 1:4.8.1-1ubuntu5 <none>
2021-07-13 10:07:25 status unpacked passwd:amd64 1:4.8.1-1ubuntu5
2021-07-13 10:07:25 status half-configured passwd:amd64 1:4.8.1-1ubuntu5
2021-07-13 10:07:25 status installed passwd:amd64 1:4.8.1-1ubuntu5
2021-07-13 10:07:25 startup packages configure
2021-07-13 10:07:27 startup archives unpack
2021-07-13 10:07:27 upgrade perl-base:amd64 5.30.0-9build1 5.30.0-9build1
2021-07-13 10:07:27 status half-configured perl-base:amd64 5.30.0-9build1
2021-07-13 10:07:27 status unpacked perl-base:amd64 5.30.0-9build1
2021-07-13 10:07:27 status half-installed perl-base:amd64 5.30.0-9build1
2021-07-13 10:07:27 status unpacked perl-base:amd64 5.30.0-9build1
